Category ID	Category Name	Number	Name
166	Educational & Dacta	4000004-1	Systematic Creativity Toolbox
817	LEGO Ideas (CUUSOO)	21109-1	EXO SUIT
34	Space / Classic Space	5002812-1	Classic Spaceman Minifigure
787	LEGENDS OF CHIMA	30264-1	Frax' Phoenix Flyer polybag
771	Friends	561407-1	Charlie at the Beauty Salon foil pack
808	MIXELS / MIXELS Series 2	6064917-1	MIXELS Series 2 (Box of 30)
976	LEGO Brand / LEGO Brand Store / Monthly Model	40100-1	Monthly Mini Model Build Set - 2014 07 July, Beach Van polybag
787	LEGENDS OF CHIMA	30265-1	Worriz' Fire Bike polybag
787	LEGENDS OF CHIMA	LOC391407-1	Fire Spinner foil pack
808	MIXELS / MIXELS Series 1	5003799-1	MIXELS Series 1 Collection
171	Creator / Basic Model / Traffic	40109-1	Mini MINI Cooper polybag
390	Holiday & Event / Advent / City	60063-1	Advent Calendar 2014, City
166	Educational & Dacta / MINDSTORMS / EV3	45570-1	EV3 Space Challenge Set
166	Educational & Dacta / DUPLO	45006-1	Multi Vehicles
166	Educational & Dacta / DUPLO	45005-1	StoryTales Set with Storage
166	Educational & Dacta / DUPLO	45004-1	Cafe+ with Storage
976	LEGO Brand / LEGO Facilities	4000015-1	LOM Building B
166	Educational & Dacta	45120-1	LearnToLearn Core Set and Curriculum Pack
787	LEGENDS OF CHIMA	30266-1	Sykor's Ice Cruiser polybag
166	Educational & Dacta / Service Packs / Technic	1300-2	Weight Elements and Technic Bricks
36	Technic / Model / Construction	42028-1	Bulldozer
36	Technic / Model / Off-Road	42029-1	Customized Pick up Truck
166	Educational & Dacta / Service Packs	1302-1	Angles, Swivels, Turntables
166	Educational & Dacta / Service Packs	1304-1	Plates, Red
768	Super Heroes / Guardians of the Galaxy	comcon034-1	Rocket Raccoon's Warbird - San Diego Comic-Con 2014 Exclusive
67	Town / City / Arctic	850932-1	Polar Accessory Set blister pack
817	LEGO Ideas (CUUSOO)	21110-1	Research Institute
65	Star Wars / Star Wars Rebels	66512-1	Star Wars Bundle Pack, Super Pack 2 in 1 (Sets 75048 and 75053)
65	Star Wars / Star Wars Rebels	comcon039-1	The Ghost Starship - San Diego Comic-Con 2014 Exclusive
67	Town / City / Arctic	5002136-1	{City Arctic Accessory Pack} polybag
749	Hero Factory / Heroes	44023-1	ROCKA Crawler
749	Hero Factory / Villains	44024-1	TUNNELER Beast vs. SURGE
749	Hero Factory / Heroes	44025-1	BULK Drill Machine
749	Hero Factory / Heroes	44027-1	BREEZ Flea Machine
749	Hero Factory / Heroes	44028-1	SURGE & ROCKA Combat Machine
749	Hero Factory / Villains	44026-1	CRYSTAL Beast vs. BULK
749	Hero Factory / Villains	44029-1	QUEEN Beast vs. FURNO, EVO & STORMER
768	Super Heroes / Guardians of the Galaxy	comcon035-1	The Collector - San Diego Comic-Con 2014 Exclusive blister pack
768	Super Heroes / Batman II	comcon036-1	Batman of Zur-En-Arrh - San Diego Comic-Con 2014 Exclusive blister pack
768	Super Heroes / Batman Classic TV Series	comcon037-1	Batman Classic TV Series Batmobile - San Diego Comic-Con 2014 Exclusive
789	The Hobbit and The Lord of the Rings / The Hobbit / The Battle of the Five Armies	comcon038-1	Bard the Bowman - San Diego Comic-Con 2014 Exclusive blister pack
804	The LEGO Movie	comcon040-1	Unikitty - San Diego Comic-Con 2014 Exclusive blister pack
789	The Hobbit and The Lord of the Rings / The Hobbit / The Battle of the Five Armies	79018-1	The Lonely Mountain
771	Friends	561408-1	Beach Set foil pack
768	Super Heroes / The Dark Knight Trilogy	76023-1	The Tumbler
167	DUPLO / Super Heroes / Superman	10543-1	Superman Rescue
167	DUPLO / Super Heroes / Batman II	10544-1	The Joker Challenge
167	DUPLO / Super Heroes / Batman II	10545-1	Batcave Adventure
976	LEGO Brand / LEGO Brand Store / Monthly Model	40101-1	Monthly Mini Model Build Set - 2014 08 August, Monkey (Chimpanzee) polybag
166	Educational & Dacta / DUPLO	45007-1	Large Farm
787	LEGENDS OF CHIMA	LOC391408-1	Vornon foil pack
167	DUPLO / Jake and the Never Land Pirates	10526-1	Peter Pan's Visit
167	DUPLO / Disney's Planes	10538-1	Fire and Rescue Team
167	DUPLO / Jake and the Never Land Pirates	10539-1	Beach Racing
808	MIXELS / MIXELS Series 3	41518-1	Glomp
808	MIXELS / MIXELS Series 3	41519-1	Glurt
808	MIXELS / MIXELS Series 3	41520-1	Torts
808	MIXELS / MIXELS Series 3	41521-1	Footi
808	MIXELS / MIXELS Series 3	41522-1	Scorpi
808	MIXELS / MIXELS Series 3	41523-1	Hoogi
808	MIXELS / MIXELS Series 3	41524-1	Mesmo
808	MIXELS / MIXELS Series 3	41525-1	Magnifo
808	MIXELS / MIXELS Series 3	41526-1	Wizwuz
790	Teenage Mutant Ninja Turtles	comcon041-1	Antonios Pizza-Rama - New York Comic-Con 2012 Exclusive
63	Service Packs / Technic	6040079-1	Pneumatic Parts
65	Star Wars / Star Wars Rebels	fanexpo001-1	The Ghost Starship - Fan Expo Canada 2014 Exclusive
65	Star Wars / Star Wars Other	66495-1	Star Wars Bundle Pack, Super Pack 3 in 1 (Sets 75037, 75038, and 75045)
390	Holiday & Event / Advent / Friends	41040-1	Advent Calendar 2014, Friends
171	Creator / Basic Set	10682-1	LEGO Creative Suitcase
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-2	Advent Calendar 2014, Star Wars (Day  1) - Armored Assault Tank (AAT)
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-3	Advent Calendar 2014, Star Wars (Day  2) - Super Battle Droid
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-4	Advent Calendar 2014, Star Wars (Day  3) - Republic Cannon
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-5	Advent Calendar 2014, Star Wars (Day  4) - Clone Trooper with Santa Hat
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-6	Advent Calendar 2014, Star Wars (Day  5) - Clone Trooper Weapon Station
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-7	Advent Calendar 2014, Star Wars (Day  6) - Vulture Droid
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-8	Advent Calendar 2014, Star Wars (Day 7) - Snowball Missile Launcher
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-9	Advent Calendar 2014, Star Wars (Day  8) - Snowtrooper
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-10	Advent Calendar 2014, Star Wars (Day  9) - Anakin's Jedi Starfighter
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-11	Advent Calendar 2014, Star Wars (Day 10) - TIE Fighter
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-12	Advent Calendar 2014, Star Wars (Day 11) - TIE Fighter Pilot
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-13	Advent Calendar 2014, Star Wars (Day 12) - Luke's Landspeeder
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-14	Advent Calendar 2014, Star Wars (Day 13) - Luke Skywalker
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-15	Advent Calendar 2014, Star Wars (Day 14) - Moisture Vaporator
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-16	Advent Calendar 2014, Star Wars (Day 15) - Snowspeeder
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-17	Advent Calendar 2014, Star Wars (Day 16) - Snowspeeder Pilot
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-18	Advent Calendar 2014, Star Wars (Day 17) - Hoth Command Center
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-19	Advent Calendar 2014, Star Wars (Day 18) - General Rieekan
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-20	Advent Calendar 2014, Star Wars (Day 19) - Holiday Speeder Bike
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-21	Advent Calendar 2014, Star Wars (Day 20) - Imperial Shuttle
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-22	Advent Calendar 2014, Star Wars (Day 21) - Anakin's Y-wing Starfighter
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-23	Advent Calendar 2014, Star Wars (Day 22) - Festive Astromech
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-24	Advent Calendar 2014, Star Wars (Day 23) - Holiday Fireplace
390	Holiday & Event / Advent Sub-Set / Star Wars	75056-25	Advent Calendar 2014, Star Wars (Day 24) - Santa Darth Vader
771	Friends	561409-1	Kitchen with Oven for Cookies foil pack
390	Holiday & Event / Halloween	40090-1	Halloween Bat
390	Holiday & Event / Thanksgiving	40091-1	Thanksgiving Turkey
390	Holiday & Event / Halloween	850936-1	Halloween Set
976	LEGO Brand / LEGO Brand Store / Monthly Model	40102-1	Monthly Mini Model Build Set - 2014 09 September, Racing Plane polybag
976	LEGO Brand / LEGO Brand Store / Grand Opening	LasVegas-1	LEGO Store Grand Opening Exclusive Set, Fashion Show Mall, Las Vegas, NV blister pack
124	Train / RC Train	66493-1	City Bundle Pack, Super Pack 4 in 1 (Sets 7499, 7895, 60050, and 60052)
787	LEGENDS OF CHIMA	LOC391409-1	Ice Prison foil pack
983	Promotional	40180-1	Bricktober Theater (2014 Toys "R" Us Exclusive)
983	Promotional	40181-1	Bricktober Pizza Place (2014 Toys "R" Us Exclusive)
983	Promotional	40182-1	Bricktober Fire Station (2014 Toys "R" Us Exclusive)
983	Promotional	40183-1	Bricktober Town Hall (2014 Toys "R" Us Exclusive)
179	Racers / Ferrari	40190-1	Ferrari F138 polybag
179	Racers / Ferrari	40191-1	Ferrari F12 Berlinetta polybag
179	Racers / Ferrari	40192-1	Ferrari 250 GTO polybag
179	Racers / Ferrari	40193-1	Ferrari 512 S polybag
179	Racers / Ferrari	40194-1	Finish Line & Podium polybag
179	Racers / Ferrari	40195-1	Shell Station polybag
67	Town	40196-1	Shell Tanker polybag
771	Friends / Animals Series 6	41047-1	Seal's Little Rock
771	Friends / Animals Series 6	41048-1	Lion Cub's Savannah
771	Friends / Animals Series 6	41049-1	Panda's Bamboo
390	Holiday & Event / Advent	922705-1	Advent Calendar 1993
808	MIXELS / MIXELS Series 3	5003812-1	MIXELS Series 3 Collection
390	Holiday & Event / Christmas	850939-1	Santa Set
787	LEGENDS OF CHIMA	850913-1	Fire and Ice Minifigure Accessory Set blister pack
390	Holiday & Event / Advent Sub-Set / City	60063-2	Advent Calendar 2014, City (Day  1) - Boy Posting Christmas Mail
390	Holiday & Event / Advent Sub-Set / City	60063-3	Advent Calendar 2014, City (Day  2) - Mailbox with Green Frog
390	Holiday & Event / Advent Sub-Set / City	60063-4	Advent Calendar 2014, City (Day  3) - Snowman
390	Holiday & Event / Advent Sub-Set / City	60063-5	Advent Calendar 2014, City (Day  4) - Pie Stall
390	Holiday & Event / Advent Sub-Set / City	60063-6	Advent Calendar 2014, City (Day  5) - Girl with Croissant
390	Holiday & Event / Advent Sub-Set / City	60063-7	Advent Calendar 2014, City (Day  6) - Fruit Stall
390	Holiday & Event / Advent Sub-Set / City	60063-8	Advent Calendar 2014, City (Day  7) - Little Shop
390	Holiday & Event / Advent Sub-Set / City	60063-9	Advent Calendar 2014, City (Day  8) - Girl on Ice Skates
390	Holiday & Event / Advent Sub-Set / City	60063-10	Advent Calendar 2014, City (Day  9) - Handcart with Bread
390	Holiday & Event / Advent Sub-Set / City	60063-11	Advent Calendar 2014, City (Day 10) - Small Catapult
390	Holiday & Event / Advent Sub-Set / City	60063-12	Advent Calendar 2014, City (Day 11) - Policeman with Loudhailer / Megaphone and Sheet Music
390	Holiday & Event / Advent Sub-Set / City	60063-13	Advent Calendar 2014, City (Day 12) - Duck with Remote Control
390	Holiday & Event / Advent Sub-Set / City	60063-14	Advent Calendar 2014, City (Day 13) - Burglar with Bag and Flashlight
390	Holiday & Event / Advent Sub-Set / City	60063-15	Advent Calendar 2014, City (Day 14) - Sled
390	Holiday & Event / Advent Sub-Set / City	60063-16	Advent Calendar 2014, City (Day 15) - Dog with Bone and Food Dish
390	Holiday & Event / Advent Sub-Set / City	60063-17	Advent Calendar 2014, City (Day 16) - Santa's Snowmobile
390	Holiday & Event / Advent Sub-Set / City	60063-18	Advent Calendar 2014, City (Day 17) - Santa's Sled with Box
390	Holiday & Event / Advent Sub-Set / City	60063-19	Advent Calendar 2014, City (Day 18) - Policeman with Cup and Handcuffs
390	Holiday & Event / Advent Sub-Set / City	60063-20	Advent Calendar 2014, City (Day 19) - Turkey Dinner
390	Holiday & Event / Advent Sub-Set / City	60063-21	Advent Calendar 2014, City (Day 20) - Axe, Shovel and Logs
390	Holiday & Event / Advent Sub-Set / City	60063-22	Advent Calendar 2014, City (Day 21) - Christmas Present and Stocking
390	Holiday & Event / Advent Sub-Set / City	60063-23	Advent Calendar 2014, City (Day 22) - Christmas Tree
390	Holiday & Event / Advent Sub-Set / City	60063-24	Advent Calendar 2014, City (Day 23) - Tricycle
390	Holiday & Event / Advent Sub-Set / City	60063-25	Advent Calendar 2014, City (Day 24) - Santa with Bag and Cookie
808	MIXELS / MIXELS Series 3	6065102-1	MIXELS Series 3 (Box of 30)
171	Creator / Basic Set / Holiday & Event / Christmas	40106-1	Toy Workshop - Limited Edition 2014 Holiday Set (1 of 2)
746	Collectible Minifigures / Series 12 Minifigures	col12-1	Wizard, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-2	Hun Warrior, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-3	Fairytale Princess, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-4	Video Game Guy, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-5	Battle Goddess, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-6	Space Miner, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-7	Lifeguard, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-8	Prospector, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-9	Jester, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-10	Dino Tracker, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-11	Pizza Delivery Guy, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-12	Rock Star, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-13	Swashbuckler, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-14	Piggy Guy, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-15	Genie Girl, Series 12 (Complete Set with Stand and Accessories)
746	Collectible Minifigures / Series 12 Minifigures	col12-16	Spooky Girl, Series 12 (Complete Set with Stand and Accessories)
166	Educational & Dacta / Service Packs / Technic	991981-1	16MM Gray Tubing (Pack of 25)
390	Holiday & Event / Advent Sub-Set / Friends	41040-2	Advent Calendar 2014, Friends (Day  1) - Mia
390	Holiday & Event / Advent Sub-Set / Friends	41040-3	Advent Calendar 2014, Friends (Day  2) - Sled
390	Holiday & Event / Advent Sub-Set / Friends	41040-4	Advent Calendar 2014, Friends (Day  3) - Gift and Basket
390	Holiday & Event / Advent Sub-Set / Friends	41040-5	Advent Calendar 2014, Friends (Day  4) - Deer and Tree
390	Holiday & Event / Advent Sub-Set / Friends	41040-6	Advent Calendar 2014, Friends (Day  5) - Holiday Window Scene
390	Holiday & Event / Advent Sub-Set / Friends	41040-7	Advent Calendar 2014, Friends (Day  6) - Ewa, Christmas Outfit
390	Holiday & Event / Advent Sub-Set / Friends	41040-8	Advent Calendar 2014, Friends (Day  7) - Table
390	Holiday & Event / Advent Sub-Set / Friends	41040-9	Advent Calendar 2014, Friends (Day  8) - Chairs
390	Holiday & Event / Advent Sub-Set / Friends	41040-10	Advent Calendar 2014, Friends (Day  9) - Holiday Candle
390	Holiday & Event / Advent Sub-Set / Friends	41040-11	Advent Calendar 2014, Friends (Day 10) - Friends Kitchen Accessories
390	Holiday & Event / Advent Sub-Set / Friends	41040-12	Advent Calendar 2014, Friends (Day 11) - Stove
390	Holiday & Event / Advent Sub-Set / Friends	41040-13	Advent Calendar 2014, Friends (Day 12) - Sweets and Saucepan
390	Holiday & Event / Advent Sub-Set / Friends	41040-14	Advent Calendar 2014, Friends (Day 13) - Sideboard
390	Holiday & Event / Advent Sub-Set / Friends	41040-15	Advent Calendar 2014, Friends (Day 14) - Goblets and Food
390	Holiday & Event / Advent Sub-Set / Friends	41040-16	Advent Calendar 2014, Friends (Day 15) - Sink
390	Holiday & Event / Advent Sub-Set / Friends	41040-17	Advent Calendar 2014, Friends (Day 16) - Cake and Cups
390	Holiday & Event / Advent Sub-Set / Friends	41040-18	Advent Calendar 2014, Friends (Day 17) - Holiday Fireplace
390	Holiday & Event / Advent Sub-Set / Friends	41040-19	Advent Calendar 2014, Friends (Day 18) - End Table and Book
390	Holiday & Event / Advent Sub-Set / Friends	41040-20	Advent Calendar 2014, Friends (Day 19) - Couch / Sofa
390	Holiday & Event / Advent Sub-Set / Friends	41040-21	Advent Calendar 2014, Friends (Day 20) - White Cat
390	Holiday & Event / Advent Sub-Set / Friends	41040-22	Advent Calendar 2014, Friends (Day 21) - Radio and Cell Phone
390	Holiday & Event / Advent Sub-Set / Friends	41040-23	Advent Calendar 2014, Friends (Day 22) - Large Present
390	Holiday & Event / Advent Sub-Set / Friends	41040-24	Advent Calendar 2014, Friends (Day 23) - Christmas Tree
390	Holiday & Event / Advent Sub-Set / Friends	41040-25	Advent Calendar 2014, Friends (Day 24) - Present with Skates, Camera
545	FIRST LEGO League	45800-1	FIRST LEGO League (FLL) Challenge 2014 - World Class
390	Holiday & Event / Christmas	40092-1	Reindeer
65	Star Wars / Microfighters Series 1	66514-1	Star Wars Bundle Pack, Super Pack 3 in 1 (Sets 75028, 75029, and 75030)
759	NINJAGO / Rebooted	5002144-1	Dareth vs. Nindroid polybag
65	Star Wars / Microfighters Series 1 / Star Wars Episode 4/5/6	66515-1	Star Wars Bundle Pack, Super Pack 3 in 1 (Sets 75031, 75032, and 75033)
63	Service Packs / Technic	1117-1	Axles and Bushes
789	The Hobbit and The Lord of the Rings / The Hobbit / The Battle of the Five Armies	79015-1	Witch-king Battle
789	The Hobbit and The Lord of the Rings / The Hobbit / The Battle of the Five Armies	79016-1	Attack on Lake-town
789	The Hobbit and The Lord of the Rings / The Hobbit / The Battle of the Five Armies	79017-1	The Battle of Five Armies
390	Holiday & Event / Christmas	850949-1	Christmas Ornament Snow Hut
390	Holiday & Event / Christmas / Creator	850950-1	Christmas Ornament Cat
167	DUPLO / Disney's Mickey Mouse	10579-1	Read and Build Clubhouse Café {Cafe}
771	Friends	561410-1	Halloween Shop foil pack #1
976	LEGO Brand / Promotional	4000014-2	The Legoland Train - LEGO Fan Weekend Exclusive Edition
787	LEGENDS OF CHIMA	LOC391410-1	Sykor foil pack
390	Holiday & Event / Christmas	40093-1	Snowman
65	Star Wars / Star Wars Episode 4/5/6	tf11-1	Star Wars Miniland Figures (Toy Fair 2011 Collector's Party)
976	LEGO Brand / LEGO Brand Store / Monthly Model	40104-1	Monthly Mini Model Build Set - 2014 10 October, Monster (Frankenstein) polybag
746	Collectible Minifigures / Series 12 Minifigures	6059291-1	Minifigure, Series 12 (Box of 60)
976	LEGO Brand / LEGO Facilities	4000016-1	Billund Airport
768	Super Heroes / Super Heroes Other	5002125-1	Electro polybag
273	BIONICLE	comcon042-1	Tahu Mask - New York Comic-Con 2014 Exclusive blister pack
787	LEGENDS OF CHIMA	66491-1	Legends of Chima Bundle Pack, Super Pack 5 in 1 (Sets 70126, 70128, 70129, 70130, and 70131)
976	LEGO Brand / LEGO Brand Store / Grand Opening	Flatiron-1	LEGO Store Grand Opening Exclusive Set, Flatiron District, New York, NY blister pack
801	Minecraft	21113-1	The Cave
768	Super Heroes / Guardians of the Galaxy	5002145-1	Rocket Raccoon polybag
